Philosopher: 0, Time: 3 ms, running
Philosopher: 1, Time: 1113 ms, picked up fork 0
Philosopher: 1, Time: 1113 ms, no neighbors are eating - entering eating state. Will eat for 23 ms
Philosopher: 3, Time: 1128 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1136 ms, picked up fork 0
Philosopher: 0, Time: 1136 ms, picked up fork 3
Philosopher: 0, Time: 1136 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 1, Time: 1136 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1136 ms, picked up fork 2
Philosopher: 2, Time: 1137 ms, picked up fork 1
Philosopher: 2, Time: 1137 ms, no neighbors are eating - entering eating state. Will eat for 39 ms
Philosopher: 3, Time: 1138 ms, entering hungry state.
Philosopher: 3, Time: 1138 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1147 ms, entering hungry state.
Philosopher: 1, Time: 1147 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1162 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1172 ms, entering hungry state.
Philosopher: 0, Time: 1175 ms, picked up fork 0
Philosopher: 0, Time: 1177 ms, picked up fork 3
Philosopher: 0, Time: 1178 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 2, Time: 1176 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1189 ms, entering hungry state.
Philosopher: 2, Time: 1189 ms, picked up fork 2
Philosopher: 2, Time: 1189 ms, picked up fork 1
Philosopher: 2, Time: 1189 ms, no neighbors are eating - entering eating state. Will eat for 33 ms
Philosopher: 0, Time: 1191 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1201 ms, entering hungry state.
Philosopher: 0, Time: 1201 ms, picked up fork 0
Philosopher: 0, Time: 1201 ms, picked up fork 3
Philosopher: 0, Time: 1201 ms, no neighbors are eating - entering eating state. Will eat for 25 ms
Philosopher: 2, Time: 1222 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1226 ms, picked up fork 3
Philosopher: 3, Time: 1226 ms, picked up fork 2
Philosopher: 3, Time: 1226 ms, no neighbors are eating - entering eating state. Will eat for 19 ms
Philosopher: 1, Time: 1226 ms, picked up fork 1
Philosopher: 1, Time: 1226 ms, picked up fork 0
Philosopher: 1, Time: 1227 ms, no neighbors are eating - entering eating state. Will eat for 22 ms
Philosopher: 0, Time: 1226 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1233 ms, entering hungry state.
Philosopher: 2, Time: 1233 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1237 ms, entering hungry state.
Philosopher: 0, Time: 1237 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 1245 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1249 ms, picked up fork 2
Philosopher: 2, Time: 1249 ms, picked up fork 1
Philosopher: 0, Time: 1249 ms, picked up fork 0
Philosopher: 0, Time: 1249 ms, picked up fork 3
Philosopher: 0, Time: 1249 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 1, Time: 1249 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1249 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 3, Time: 1256 ms, entering hungry state.
Philosopher: 3, Time: 1256 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1259 ms, entering hungry state.
Philosopher: 1, Time: 1259 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 1261 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1271 ms, entering hungry state.
Philosopher: 2, Time: 1271 ms, picked up fork 2
Philosopher: 2, Time: 1271 ms, picked up fork 1
Philosopher: 2, Time: 1271 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 0, Time: 1280 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1290 ms, entering hungry state.
Philosopher: 0, Time: 1290 ms, picked up fork 0
Philosopher: 0, Time: 1290 ms, picked up fork 3
Philosopher: 0, Time: 1290 ms, no neighbors are eating - entering eating state. Will eat for 15 ms
Philosopher: 2, Time: 1302 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1305 ms, picked up fork 1
Philosopher: 1, Time: 1305 ms, picked up fork 0
Philosopher: 0, Time: 1305 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1305 ms, picked up fork 3
Philosopher: 3, Time: 1306 ms, picked up fork 2
Philosopher: 3, Time: 1306 ms, no neighbors are eating - entering eating state. Will eat for 27 ms
Philosopher: 1, Time: 1305 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 2, Time: 1313 ms, entering hungry state.
Philosopher: 2, Time: 1313 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1316 ms, entering hungry state.
Philosopher: 0, Time: 1316 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1320 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1330 ms, entering hungry state.
Philosopher: 1, Time: 1330 ms, picked up fork 1
Philosopher: 1, Time: 1330 ms, picked up fork 0
Philosopher: 1, Time: 1331 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 3, Time: 1333 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1342 ms, picked up fork 0
Philosopher: 0, Time: 1342 ms, picked up fork 3
Philosopher: 2, Time: 1342 ms, picked up fork 2
Philosopher: 2, Time: 1342 ms, picked up fork 1
Philosopher: 2, Time: 1342 ms, no neighbors are eating - entering eating state. Will eat for 36 ms
Philosopher: 1, Time: 1342 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1342 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 3, Time: 1343 ms, entering hungry state.
Philosopher: 3, Time: 1343 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1352 ms, entering hungry state.
Philosopher: 1, Time: 1352 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1368 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1378 ms, picked up fork 3
Philosopher: 3, Time: 1378 ms, picked up fork 2
Philosopher: 3, Time: 1378 ms, no neighbors are eating - entering eating state. Will eat for 10 ms
Philosopher: 0, Time: 1378 ms, entering hungry state.
Philosopher: 0, Time: 1378 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1378 ms, picked up fork 1
Philosopher: 1, Time: 1379 ms, picked up fork 0
Philosopher: 2, Time: 1378 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1379 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 3, Time: 1388 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1389 ms, entering hungry state.
Philosopher: 2, Time: 1389 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 1396 ms, picked up fork 2
Philosopher: 2, Time: 1396 ms, picked up fork 1
Philosopher: 2, Time: 1396 ms, no neighbors are eating - entering eating state. Will eat for 35 ms
Philosopher: 1, Time: 1396 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1396 ms, picked up fork 0
Philosopher: 0, Time: 1396 ms, picked up fork 3
Philosopher: 0, Time: 1396 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 3, Time: 1398 ms, entering hungry state.
Philosopher: 3, Time: 1398 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1406 ms, entering hungry state.
Philosopher: 1, Time: 1406 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1422 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1431 ms, picked up fork 3
Philosopher: 3, Time: 1431 ms, picked up fork 2
Philosopher: 1, Time: 1431 ms, picked up fork 1
Philosopher: 1, Time: 1431 ms, picked up fork 0
Philosopher: 2, Time: 1431 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1431 ms, no neighbors are eating - entering eating state. Will eat for 35 ms
Philosopher: 3, Time: 1431 ms, no neighbors are eating - entering eating state. Will eat for 24 ms
Philosopher: 0, Time: 1433 ms, entering hungry state.
Philosopher: 0, Time: 1433 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 1441 ms, entering hungry state.
Philosopher: 2, Time: 1442 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 1456 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1466 ms, entering hungry state.
Philosopher: 3, Time: 1466 ms, picked up fork 3
Philosopher: 3, Time: 1466 ms, picked up fork 2
Philosopher: 3, Time: 1466 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 1, Time: 1467 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1477 ms, entering hungry state.
Philosopher: 1, Time: 1477 ms, picked up fork 1
Philosopher: 1, Time: 1477 ms, picked up fork 0
Philosopher: 1, Time: 1477 ms, no neighbors are eating - entering eating state. Will eat for 32 ms
Philosopher: 3, Time: 1480 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1490 ms, entering hungry state.
Philosopher: 3, Time: 1490 ms, picked up fork 3
Philosopher: 3, Time: 1490 ms, picked up fork 2
Philosopher: 3, Time: 1490 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 3, Time: 1502 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1509 ms, picked up fork 2
Philosopher: 2, Time: 1509 ms, picked up fork 1
Philosopher: 0, Time: 1509 ms, picked up fork 0
Philosopher: 0, Time: 1509 ms, picked up fork 3
Philosopher: 1, Time: 1509 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1509 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 2, Time: 1509 ms, no neighbors are eating - entering eating state. Will eat for 37 ms
Philosopher: 3, Time: 1512 ms, entering hungry state.
Philosopher: 3, Time: 1513 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1519 ms, entering hungry state.
Philosopher: 1, Time: 1519 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1535 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1546 ms, entering hungry state.
Philosopher: 0, Time: 1546 ms, picked up fork 0
Philosopher: 0, Time: 1546 ms, picked up fork 3
Philosopher: 0, Time: 1546 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 2, Time: 1546 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1556 ms, entering hungry state.
Philosopher: 2, Time: 1557 ms, picked up fork 2
Philosopher: 2, Time: 1557 ms, picked up fork 1
Philosopher: 2, Time: 1557 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 0, Time: 1558 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1568 ms, entering hungry state.
Philosopher: 0, Time: 1568 ms, picked up fork 0
Philosopher: 0, Time: 1568 ms, picked up fork 3
Philosopher: 0, Time: 1568 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 2, Time: 1574 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1584 ms, entering hungry state.
Philosopher: 2, Time: 1584 ms, picked up fork 2
Philosopher: 2, Time: 1584 ms, picked up fork 1
Philosopher: 2, Time: 1584 ms, no neighbors are eating - entering eating state. Will eat for 19 ms
Philosopher: 0, Time: 1585 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1596 ms, entering hungry state.
Philosopher: 0, Time: 1596 ms, picked up fork 0
Philosopher: 0, Time: 1596 ms, picked up fork 3
Philosopher: 0, Time: 1596 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 2, Time: 1603 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1610 ms, picked up fork 1
Philosopher: 1, Time: 1610 ms, picked up fork 0
Philosopher: 3, Time: 1610 ms, picked up fork 3
Philosopher: 3, Time: 1610 ms, picked up fork 2
Philosopher: 3, Time: 1610 ms, no neighbors are eating - entering eating state. Will eat for 39 ms
Philosopher: 0, Time: 1610 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1610 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 2, Time: 1613 ms, entering hungry state.
Philosopher: 2, Time: 1614 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1620 ms, entering hungry state.
Philosopher: 0, Time: 1621 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1621 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1632 ms, entering hungry state.
Philosopher: 1, Time: 1632 ms, picked up fork 1
Philosopher: 1, Time: 1632 ms, picked up fork 0
Philosopher: 1, Time: 1632 ms, no neighbors are eating - entering eating state. Will eat for 21 ms
Philosopher: 3, Time: 1649 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1653 ms, picked up fork 0
Philosopher: 0, Time: 1653 ms, picked up fork 3
Philosopher: 0, Time: 1653 ms, no neighbors are eating - entering eating state. Will eat for 34 ms
Philosopher: 2, Time: 1653 ms, picked up fork 2
Philosopher: 2, Time: 1653 ms, picked up fork 1
Philosopher: 1, Time: 1653 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1653 ms, no neighbors are eating - entering eating state. Will eat for 36 ms
Philosopher: 3, Time: 1660 ms, entering hungry state.
Philosopher: 3, Time: 1660 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1663 ms, entering hungry state.
Philosopher: 1, Time: 1663 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 1687 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1689 ms, picked up fork 1
Philosopher: 1, Time: 1690 ms, picked up fork 0
Philosopher: 2, Time: 1689 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1689 ms, picked up fork 3
Philosopher: 3, Time: 1690 ms, picked up fork 2
Philosopher: 3, Time: 1690 ms, no neighbors are eating - entering eating state. Will eat for 30 ms
Philosopher: 1, Time: 1690 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 0, Time: 1698 ms, entering hungry state.
Philosopher: 0, Time: 1698 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 1700 ms, entering hungry state.
Philosopher: 2, Time: 1700 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 1701 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 1711 ms, entering hungry state.
Philosopher: 1, Time: 1711 ms, picked up fork 1
Philosopher: 1, Time: 1711 ms, picked up fork 0
Philosopher: 1, Time: 1711 ms, no neighbors are eating - entering eating state. Will eat for 30 ms
Philosopher: 3, Time: 1720 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 1730 ms, entering hungry state.
Philosopher: 3, Time: 1730 ms, picked up fork 3
Philosopher: 3, Time: 1730 ms, picked up fork 2
Philosopher: 3, Time: 1730 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 1, Time: 1741 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 1744 ms, picked up fork 0
Philosopher: 0, Time: 1744 ms, picked up fork 3
Philosopher: 2, Time: 1744 ms, picked up fork 2
Philosopher: 2, Time: 1744 ms, picked up fork 1
Philosopher: 3, Time: 1744 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 1744 ms, no neighbors are eating - entering eating state. Will eat for 23 ms
Philosopher: 0, Time: 1744 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 1, Time: 1752 ms, entering hungry state.
Philosopher: 1, Time: 1752 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 1754 ms, entering hungry state.
Philosopher: 3, Time: 1754 ms, a neighbor is currently eating. Waiting on the semaphore.
